name,model,M,chi2,z,t0,amplitude,mwebv,mwr_v
SNAD161,nugent-sn1a,-19.8491585364264,1762.0466462291256,0.13554141465681904,58192.76796805315,6.6984083647827235e-09,0.01,3.1
SNAD161,nugent-sn2n,-14.000721709984013,1779.5749776988155,0.010000124032064652,58198.056768101946,6.9953451943272375e-09,0.01,3.1
SNAD161,nugent-hyper,-16.68884844799038,1892.2057125577032,0.033879384609241205,58198.36247773799,8.54672056876454e-09,0.01,3.1
SNAD161,nugent-sn1bc,-20.40401499005432,1899.833673912591,0.17120915007112358,58193.18261380019,7.055862371709702e-09,0.01,3.1
SNAD161,nugent-sn91t,-15.876203900939402,1972.7609741943681,0.02348139969898816,58190.95416102395,6.761193966115891e-09,0.01,3.1
SNAD161,nugent-sn2p,-19.324895962385234,2114.2913017341425,0.10834356042801689,58196.57026907417,6.269769248299822e-09,0.01,3.1
SNAD162,nugent-sn2n,-20.918579986060845,420.0661091151634,0.2999998199701225,58286.45056031523,2.6278490937745464e-09,0.03,3.1
SNAD162,nugent-sn91t,-20.918581351239457,431.4303726246209,0.29999998380394877,58279.20023048711,3.0156729507804994e-09,0.03,3.1
SNAD162,nugent-sn1bc,-19.549345844639557,437.5771766416798,0.17138749635394762,58286.54713499314,4.4098504215142925e-09,0.03,3.1
SNAD162,nugent-sn1a,-18.79179176185995,440.15182889238224,0.12447485075133552,58283.67976839968,3.879056632005016e-09,0.03,3.1
SNAD162,nugent-hyper,-16.4222744881538,442.62014741906046,0.04413967300277002,58290.098025795334,5.0874549813167525e-09,0.03,3.1
SNAD162,nugent-sn2l,-19.68900189125171,466.8404081168293,0.18165894773147742,58292.478292259904,5.438496578336714e-09,0.03,3.1
SNAD162,nugent-sn91bg,-18.994859491328523,471.9059616598188,0.13570615671977238,58291.07258383817,5.430570062121265e-09,0.03,3.1
SNAD162,nugent-sn2p,-18.641810902964853,541.9592393818929,0.11674659473179044,58289.83192549957,3.973342616912101e-09,0.03,3.1
SNAD163,nugent-sn2l,-13.290269333932272,2753.3679242693906,0.01014077119468925,59138.06886015152,9.914292712325305e-09,0.04,3.1
SNAD163,nugent-sn2n,-13.259754994811786,2796.2495614067016,0.010000326447054713,59135.03837231612,5.981873686140477e-09,0.04,3.1
SNAD163,nugent-sn2p,-13.270561115454413,2809.278423850541,0.010049840318787183,59138.06810166485,5.446073640452545e-09,0.04,3.1
SNAD163,nugent-sn1a,-19.760271403128947,2814.135275326596,0.17829731857225653,59130.00856911127,4.2400422527018735e-09,0.04,3.1
SNAD163,nugent-sn91t,-20.00213806866924,2823.1330879256034,0.1971195615904674,59126.898656499216,3.3741922965856195e-09,0.04,3.1
SNAD163,nugent-hyper,-13.259746257957786,2834.311200311352,0.010000286512734885,59134.1541637831,4.316277421039889e-09,0.04,3.1
SNAD163,nugent-sn91bg,-18.950388134900663,2835.048481766676,0.12674775107806316,59135.00363289612,4.842802970220384e-09,0.04,3.1
SNAD163,nugent-sn1bc,-19.757483896340858,2848.2417413263233,0.1780904494346713,59130.531803414335,3.0334123446147983e-09,0.04,3.1
SNAD164,nugent-sn91bg,-19.33373355129372,748.1815989899634,0.13415685851891387,58337.959268782215,7.0986558936699754e-09,0.04,3.1
SNAD164,nugent-sn2l,-19.135378317730634,752.2747065126592,0.12329392401028523,58339.36764070131,7.869875520719604e-09,0.04,3.1
SNAD164,nugent-sn1a,-19.15808188942394,774.06637537426,0.12449407934576957,58328.46274083579,6.014273722740961e-09,0.04,3.1
SNAD164,nugent-hyper,-16.429618910849605,788.2457006113858,0.03759779512829738,58336.47173343008,7.3347457247314984e-09,0.04,3.1
SNAD164,nugent-sn1bc,-18.427146637840032,804.4891926177482,0.09089142577242791,58331.97871184794,5.971828277043577e-09,0.04,3.1
SNAD164,nugent-sn2p,-17.63367096468965,872.8349970330253,0.06423149863264602,58337.477867329704,5.774706082916212e-09,0.04,3.1
SNAD164,nugent-sn91t,-17.19886806424524,920.3608689185893,0.052993062422356595,58325.729746618184,5.927953114848349e-09,0.04,3.1
SNAD164,nugent-sn2n,-13.50959125224675,936.3013993356936,0.010000597304489283,58330.03123146741,6.585900359852438e-09,0.04,3.1
SNAD165,nugent-hyper,-18.670176003508054,431.98357014566244,0.09315072839015875,58213.72739049851,1.6051493467843926e-08,0.03,3.1
SNAD165,nugent-sn1bc,-19.74695411210366,741.9402578363879,0.14767348774778022,58211.00727603534,1.520237422824511e-08,0.03,3.1
SNAD165,nugent-sn91t,-18.37154957080145,758.3037192802709,0.08180566953060106,58202.112061389955,1.1402005230593116e-08,0.03,3.1
SNAD165,nugent-sn1a,-18.461568766329826,919.2784758263873,0.08507912850534524,58205.8509953403,1.2681479990749997e-08,0.03,3.1
SNAD165,nugent-sn2p,-19.170140151124535,1023.1690849459474,0.11555140878807234,58211.44845466901,1.197192652269598e-08,0.03,3.1
SNAD165,nugent-sn2n,-21.47093527825114,1264.8682013792745,0.2999999750446865,58208.40054011918,7.289621165483239e-09,0.03,3.1
SNAD165,nugent-sn91bg,-20.019143290650376,1637.0682011125305,0.16557203596186063,58215.49615140479,1.8641998862466157e-08,0.03,3.1
SNAD165,nugent-sn2l,-20.95729099302018,1646.442950567614,0.24386280567210117,58214.259748119155,1.658106070711618e-08,0.03,3.1
SNAD166,nugent-sn2p,-18.878249365679068,1055.6952569926007,0.11461113274915109,58346.20340734211,7.918658856533623e-09,0.02,3.1
SNAD166,nugent-sn2n,-21.1981103007246,1057.99034109541,0.29999997774170645,58343.25776327189,4.32776658387351e-09,0.02,3.1
SNAD166,nugent-sn1a,-21.11913461489307,1186.3635402077025,0.2906587090948442,58338.46388887238,5.673761208662684e-09,0.02,3.1
SNAD166,nugent-sn2l,-19.07741269761501,1241.480351525405,0.12479869769102232,58346.63735047499,1.011194291916702e-08,0.02,3.1
SNAD166,nugent-sn91t,-21.151565855211686,1269.1770061045556,0.2944618155066908,58334.59181549485,4.871734503645473e-09,0.02,3.1
SNAD166,nugent-hyper,-15.956770171308058,1354.3291007851271,0.03160584924162116,58346.78669821397,8.444686750592216e-09,0.02,3.1
SNAD166,nugent-sn1bc,-15.148675809067285,1514.2788116474558,0.021940221851552342,58344.38285383447,7.25826793646444e-09,0.02,3.1
SNAD166,nugent-sn91bg,-19.08200106347836,1530.2020602432647,0.12504313719368085,58347.27811187234,8.738923704389267e-09,0.02,3.1
SNAD167,nugent-sn2l,-20.396176605819647,4126.8425917918885,0.08845688033712694,58194.88271767697,1.1544370938369682e-07,0.03,3.1
SNAD167,nugent-sn91bg,-21.24697636232773,6866.459312286007,0.12757499487868232,58192.627999319,1.3107440443833855e-07,0.03,3.1
SNAD167,nugent-sn2n,-15.54100057798017,7230.46978164104,0.010000000020397632,58190.43233495379,7.59428404398898e-08,0.03,3.1
SNAD167,nugent-sn1a,-22.254953296764,10395.616873737343,0.19480961727284885,58186.46457875946,6.976836078174533e-08,0.03,3.1
SNAD167,nugent-sn91t,-22.38308494945744,13584.576209482335,0.2053946975860029,58182.406944507544,5.778479335701219e-08,0.03,3.1
SNAD167,nugent-sn1bc,-22.05841626313743,24460.35817417871,0.17955090689975348,58188.97118721624,7.966077289535746e-08,0.03,3.1
SNAD167,nugent-hyper,-21.552095146868524,26825.69843430897,0.14520232984712408,58191.5106767878,8.405700961259895e-08,0.03,3.1
SNAD167,nugent-sn2p,-21.05089049727961,32043.553087746794,0.1173284125182068,58194.057899498664,5.755435658962055e-08,0.03,3.1
SNAD168,nugent-sn2l,-19.178750637900393,750.0716231874443,0.11626566808402608,58194.62459115084,1.787058128534981e-08,0.02,3.1
SNAD168,nugent-sn1a,-19.52347430419004,752.731825398342,0.13467554408278173,58187.29917742476,1.1441238740485498e-08,0.02,3.1
SNAD168,nugent-sn91t,-16.698750893212633,1080.7297787275945,0.03911833261879491,58185.72895252775,1.1675689600626996e-08,0.02,3.1
SNAD168,nugent-sn91bg,-19.422832000128125,1125.8865394364277,0.12903597232134212,58192.59626398209,1.8368692065944336e-08,0.02,3.1
SNAD168,nugent-hyper,-13.690116467146488,1143.863057487813,0.010000022367092335,58193.31674870544,1.6058715222229354e-08,0.02,3.1
SNAD168,nugent-sn2n,-13.690111672854798,1319.2534159199718,0.010000000454036395,58192.08599119879,1.1514930778159082e-08,0.02,3.1
SNAD168,nugent-sn1bc,-13.690111604865969,1677.5006620126885,0.010000000143283212,58190.28190880379,1.4232121022670382e-08,0.02,3.1
SNAD168,nugent-sn2p,-19.23638041175638,3732.9997036677855,0.11916895438682754,58193.49191772174,1.0919465196396763e-08,0.02,3.1
SNAD169,nugent-sn2l,-19.3588283252515,1594.5696250571195,0.12355049553818154,58552.40276043978,1.2060953330040412e-08,0.03,3.1
SNAD169,nugent-sn91bg,-19.463986270055912,1877.2743396285812,0.1292132705802199,58555.09110655554,9.729150144867528e-09,0.03,3.1
SNAD169,nugent-sn1bc,-19.947101967775602,1947.2766147348814,0.158494297373183,58550.80876547191,7.209336060334253e-09,0.03,3.1
SNAD169,nugent-sn2p,-19.235851723131177,2092.574965661869,0.11722410217437615,58552.885779604854,6.3180085090059985e-09,0.03,3.1
SNAD169,nugent-sn2n,-13.72808085799901,3984.9258161510274,0.010000188698698391,58013.019163389195,6.901969297948071e-08,0.03,3.1
SNAD169,nugent-hyper,-13.728045962778076,4158.004026776784,0.010000029203118885,58765.36609260139,-1.8120950355183903e-09,0.03,3.1
SNAD169,nugent-sn91t,-17.14897312659427,4158.385982652726,0.047029265235650486,58776.196033996384,-1.1777326795711403e-09,0.03,3.1
SNAD169,nugent-sn1a,-21.503088486132,4165.59464189692,0.29999999999228344,58859.40562855373,1.1565657011815881e-10,0.03,3.1
SNAD170,nugent-sn2l,-19.483336743578292,1274.024196058563,0.11623639702344066,58191.24848670903,2.1397071541835458e-08,0.03,3.1
SNAD170,nugent-sn2n,-13.995306867743672,1281.8301342146833,0.010000097328933297,58180.73219549176,1.72290353549055e-08,0.03,3.1
SNAD170,nugent-sn91bg,-19.741784785840686,1470.0661795260175,0.12979477666870448,58190.45219345206,2.2461715864730296e-08,0.03,3.1
SNAD170,nugent-sn1a,-20.709088603275795,1593.563648013952,0.19479755167638307,58182.66705311165,1.2169839660538595e-08,0.03,3.1
SNAD170,nugent-sn91t,-20.682072546599805,1719.8385843913204,0.19263129494776035,58178.23862843857,1.0479160185599514e-08,0.03,3.1
SNAD170,nugent-hyper,-15.30987758751732,1845.6702781154995,0.018207185313136642,58189.53978209359,1.715215500510944e-08,0.03,3.1
SNAD170,nugent-sn2p,-16.04132259132247,1965.3578131518502,0.025364422193838304,58193.0551702601,1.3006381455542814e-08,0.03,3.1
SNAD170,nugent-sn1bc,-15.189941294402423,2119.9280720774386,0.01724125051567633,58187.14103554005,1.5659141471517447e-08,0.03,3.1
SNAD171,nugent-sn91t,-21.635197589554,3475.577317537658,0.19979860830946386,58179.896666203735,2.5481720176399802e-08,0.02,3.1
SNAD171,nugent-sn1a,-20.1977506979481,3700.4172218336703,0.10897321356673666,58185.568181928444,3.1501399807709367e-08,0.02,3.1
SNAD171,nugent-sn91bg,-20.803366611176894,4157.694857807827,0.14109904127583373,58191.25314984573,5.2212080940296433e-08,0.02,3.1
SNAD171,nugent-sn2l,-19.901761714956482,4638.692324463704,0.09591053766550556,58193.600580837614,4.524523880960556e-08,0.02,3.1
SNAD171,nugent-hyper,-17.70867528940453,4695.756050828301,0.03641041680133825,58191.18070809001,4.189740508235999e-08,0.02,3.1
SNAD171,nugent-sn2n,-18.02539757105274,4744.405089772632,0.04195918326223359,58184.542760442266,3.210387529062968e-08,0.02,3.1
SNAD171,nugent-sn1bc,-14.8600715735403,5383.668503615201,0.010000000000104523,58188.06079809169,4.050558497705703e-08,0.02,3.1
SNAD171,nugent-sn2p,-20.468130012271804,10676.654210806746,0.122357493656535,58192.12124838359,2.9055713585185364e-08,0.02,3.1
SNAD172,nugent-sn91t,-21.928926484639284,5072.568995580853,0.2999999998131437,58186.49453069386,1.0408294297584008e-08,0.03,3.1
SNAD172,nugent-sn2n,-21.92892648283079,5517.994585075237,0.2999999995961082,58188.65385523774,8.529430426015265e-09,0.03,3.1
SNAD172,nugent-sn2p,-21.928926453346264,5785.302451208812,0.29999999605769617,58188.84122298315,1.4430140029150013e-08,0.03,3.1
SNAD172,nugent-hyper,-20.768644852015427,5818.630944118697,0.18696497415562657,58190.90371146907,1.7747340022297774e-08,0.03,3.1
SNAD172,nugent-sn1a,-21.683886036005404,5822.938182754447,0.2718832534834929,58191.19283786523,1.1953706031725733e-08,0.03,3.1
SNAD172,nugent-sn2l,-21.928926340332552,5973.1703472327345,0.2999999824950216,58193.68095503922,2.1140190704105134e-08,0.03,3.1
SNAD172,nugent-sn91bg,-21.447015111482585,6151.214494293585,0.2470287024718371,58189.51969333723,2.6289851088064822e-08,0.03,3.1
SNAD172,nugent-sn1bc,-21.928926150564337,6534.8580922537685,0.2999999597211077,58186.71568594687,1.6830038551786125e-08,0.03,3.1
SNAD173,nugent-sn1a,-20.654213619213486,130.59069423911944,0.17856133650523445,58180.034238538516,2.1171496643603934e-08,0.02,3.1
SNAD173,nugent-sn2n,-14.791657444133136,159.97882899948323,0.013403048698336759,58184.53413406499,2.3774683113775445e-08,0.02,3.1
SNAD173,nugent-sn91t,-20.479316102901464,163.9109607731776,0.16598751045805024,58175.07609142224,1.8690439864886795e-08,0.02,3.1
SNAD173,nugent-sn2l,-19.589467430264506,217.67328439455264,0.11383772824676414,58188.88709232319,3.54457411092445e-08,0.02,3.1
SNAD173,nugent-hyper,-15.92758279315511,234.35441055852303,0.022462189221253478,58187.49275026949,3.0098177032438857e-08,0.02,3.1
SNAD173,nugent-sn91bg,-19.989338420725588,261.19288936194295,0.1350133969520797,58189.15923695785,3.403399850814744e-08,0.02,3.1
SNAD173,nugent-sn1bc,-18.781206887939433,268.8782450416882,0.08023115911441361,58184.765952598274,2.428560110458023e-08,0.02,3.1
SNAD173,nugent-sn2p,-15.21722249978989,1132.9900723597325,0.016269831061379893,58187.86066411884,2.0005551790052068e-08,0.02,3.1
SNAD174,nugent-sn2l,-21.37000371569623,2170.89022979709,0.1625153854840277,58233.6431411975,5.9344349624106105e-08,0.03,3.1
SNAD174,nugent-sn2n,-22.866275270440358,2283.9441091105236,0.29999997410732127,58205.69168539196,5.011177902950747e-08,0.03,3.1
SNAD174,nugent-sn91bg,-20.793892264352774,3432.8329952300373,0.12739525762029721,58234.23452870411,5.5857257239626734e-08,0.03,3.1
SNAD174,nugent-sn2p,-16.90628018818005,4121.220510813218,0.02284739891193972,58175.57026885234,5.431779762707457e-08,0.03,3.1
SNAD174,nugent-sn1a,-22.866275437454224,4722.070188323436,0.2999999941505072,58227.833987401114,2.628979625328677e-08,0.03,3.1
SNAD174,nugent-sn91t,-22.8662754859016,4915.9518421829835,0.29999999996463333,58224.13433143212,2.009674064638117e-08,0.03,3.1
SNAD174,nugent-hyper,-21.738580545753,6059.49007252103,0.18950940845767114,58236.1999148125,2.3753398085995598e-08,0.03,3.1
SNAD174,nugent-sn1bc,-22.86627522104033,6379.449262359015,0.29999996817886854,58232.52722490414,2.509949300693439e-08,0.03,3.1
SNAD175,nugent-sn1a,-19.34556346081167,732.2208815657285,0.13816801361534775,58219.76172744492,8.25504755825271e-09,0.02,3.1
SNAD175,nugent-sn2l,-19.011225861933237,845.3789305460552,0.11983940536011846,58224.4528890593,1.4515602649788886e-08,0.02,3.1
SNAD175,nugent-sn91t,-20.22760036440366,886.7653652756491,0.19985123906061117,58215.82913759191,6.490176712603803e-09,0.02,3.1
SNAD175,nugent-sn2n,-13.451836607607557,982.0945747755304,0.010000000155814046,58224.72318947166,8.033835527205633e-09,0.02,3.1
SNAD175,nugent-hyper,-15.101305170531962,995.5895645350395,0.021195900117767983,58225.57763810623,1.1068268486879411e-08,0.02,3.1
SNAD175,nugent-sn1bc,-13.451838972021985,1125.9206207541865,0.010000010962731697,58223.23642818021,1.007785081741508e-08,0.02,3.1
SNAD175,nugent-sn91bg,-19.262208261571235,1416.669505629023,0.13336723165571618,58224.75420875573,1.2608537067455749e-08,0.02,3.1
SNAD175,nugent-sn2p,-18.975720036826,1742.6392988271407,0.11803320790636593,58224.119934135095,8.137976168092938e-09,0.02,3.1
SNAD178,nugent-sn2l,-19.367369649215032,2918.529036010527,0.13408682091065366,58282.2156749658,6.884769582302372e-09,0.03,3.1
SNAD178,nugent-sn91bg,-19.273318243241317,3014.1397271429523,0.12883134438866717,58281.84733269845,6.23759906918565e-09,0.03,3.1
SNAD178,nugent-hyper,-16.56622090115177,3019.892557665236,0.039351218432497385,58281.656562829754,5.7129346669158786e-09,0.03,3.1
SNAD178,nugent-sn1a,-19.214967804325642,3028.802600701335,0.125668569845888,58275.81092415965,4.287721542624917e-09,0.03,3.1
SNAD178,nugent-sn1bc,-19.9790598152321,3049.560168503256,0.17346916990175912,58277.90055285705,4.9015572883935295e-09,0.03,3.1
SNAD178,nugent-sn2n,-18.28575091603005,3272.936746617996,0.08418493847298583,58280.32267279284,3.6146661464824652e-09,0.03,3.1
SNAD178,nugent-sn91t,-19.256557379226063,3283.0534129016614,0.12791529015502365,58272.77816229224,3.535472202857644e-09,0.03,3.1
SNAD178,nugent-sn2p,-13.544326831656488,5622.362095420304,0.01000000117986346,58223.69593906389,3.781529420358208e-09,0.03,3.1
SNAD179,nugent-sn1a,-21.57829708636303,2302.718570685652,0.2968603698209134,58232.01382198019,8.311260168198032e-09,0.01,3.1
SNAD179,nugent-sn2l,-18.604015685144994,2351.8946900275128,0.08540562858230376,58238.803353260395,1.4959998422170226e-08,0.01,3.1
SNAD179,nugent-sn91t,-21.604585486112278,2393.827847406039,0.2999999999899165,58227.42881517779,6.991984272341042e-09,0.01,3.1
SNAD179,nugent-sn2n,-13.829536850519503,2757.1588864212285,0.010000001266079713,58236.19682708676,9.00838344572767e-09,0.01,3.1
SNAD179,nugent-sn91bg,-19.58188383580527,3082.734089474077,0.1301180948599403,58239.87149019203,1.3464578945884618e-08,0.01,3.1
SNAD179,nugent-sn1bc,-20.36984184746931,3101.8645835255675,0.1812691891461334,58236.134924460224,1.016864747346213e-08,0.01,3.1
SNAD179,nugent-hyper,-19.949256348556652,3115.8889592410405,0.15200944118217222,58239.126583298865,1.0678194226522112e-08,0.01,3.1
SNAD179,nugent-sn2p,-19.38181395210821,3289.071739634467,0.11947554985403223,58237.9670425244,8.74639778717767e-09,0.01,3.1
SNAD180,nugent-sn2p,-20.981256303985806,2098.227812419095,0.2430536204968783,58339.402020098314,7.65367881383039e-09,0.03,3.1
SNAD180,nugent-sn1a,-21.50307248343518,2499.9587575920436,0.29999999966864066,58332.37542593483,6.248213266497893e-09,0.03,3.1
SNAD180,nugent-sn91t,-21.503072482820944,2500.722935291443,0.2999999995949264,58326.833068951324,5.4385947235797576e-09,0.03,3.1
SNAD180,nugent-sn2l,-20.92475611721814,2546.4923111969692,0.23752613448274726,58341.07058169628,9.7204706690445e-09,0.03,3.1
SNAD180,nugent-hyper,-20.537641471664916,2576.33860539859,0.20266343845743764,58340.410827992295,8.145181864384713e-09,0.03,3.1
SNAD180,nugent-sn1bc,-21.43068540350996,2616.3412767934674,0.29142767721767804,58336.94835279293,7.962058461403585e-09,0.03,3.1
SNAD180,nugent-sn2n,-21.503072483069115,2782.9303068799845,0.29999999962470913,58330.282385378036,4.712805720500766e-09,0.03,3.1
SNAD180,nugent-sn91bg,-19.295565198573026,8015.4598585644735,0.12025777256077949,58635.1949229814,5.500562660387244e-10,0.03,3.1
SNAD181,nugent-sn2n,-22.49492848513643,4248.637630330882,0.299999999872806,58311.90750181685,1.664774050683584e-08,0.05,3.1
SNAD181,nugent-sn2p,-20.182410638830564,5886.463553905881,0.11497242770789294,58312.63020512906,2.6655855108689723e-08,0.05,3.1
SNAD181,nugent-sn91t,-22.458050792080304,7422.84747385347,0.29560425112209787,58304.437759592714,2.0152580504422093e-08,0.05,3.1
SNAD181,nugent-sn1a,-21.34392366175447,8221.487323373072,0.18768608443982662,58308.84188376976,2.544344710276948e-08,0.05,3.1
SNAD181,nugent-sn2l,-20.45020853028657,10129.282532093172,0.12890469742872163,58315.33264905394,3.9231157886207555e-08,0.05,3.1
SNAD181,nugent-hyper,-20.708299400658586,10967.22323739022,0.14381778393535619,58313.75894135617,3.046158923369094e-08,0.05,3.1
SNAD181,nugent-sn1bc,-21.092974089932657,12258.650087809146,0.16906037458426199,58311.08779302791,2.858415141975896e-08,0.05,3.1
SNAD181,nugent-sn91bg,-20.672444124922325,12657.828353037055,0.14165357234407172,58315.637093788406,3.828217574822432e-08,0.05,3.1
SNAD182,nugent-sn2l,-19.424366024422977,1146.183852495907,0.1289384168751974,58226.49694669341,1.383369165829452e-08,0.03,3.1
SNAD182,nugent-sn1a,-20.603502030596918,1152.6381228231057,0.21122539286899522,58222.58924505216,7.787630112993556e-09,0.03,3.1
SNAD182,nugent-sn2n,-13.693422592626913,1171.367494582318,0.010000000087342758,58227.91935731936,8.007680137648856e-09,0.03,3.1
SNAD182,nugent-sn91t,-20.174800160621746,1269.5594395954975,0.17687618405863312,58220.65156720309,6.174408719184276e-09,0.03,3.1
SNAD182,nugent-sn2p,-19.212203198188387,1415.0301477853193,0.11777573921338404,58226.11811932262,8.065635054046999e-09,0.03,3.1
SNAD182,nugent-hyper,-16.596616997243803,1421.9592851422412,0.0373129262796796,58228.52033482077,1.0399706311611407e-08,0.03,3.1
SNAD182,nugent-sn91bg,-19.56598570687181,1458.5316209402347,0.1369340103978439,58227.00487080245,1.229853355386065e-08,0.03,3.1
SNAD182,nugent-sn1bc,-20.137375828859458,1497.6444170510617,0.17413775141891388,58224.1494158415,9.313221944284527e-09,0.03,3.1
SNAD183,nugent-sn2p,-14.044381185339446,1840.4085795931107,0.010000002796424918,58413.316875680066,1.2668246885544028e-08,0.05,3.1
SNAD183,nugent-sn2n,-21.81942925613803,2064.4243860683177,0.29999997239091136,58392.04658142034,1.038352005693254e-08,0.05,3.1
SNAD183,nugent-sn91t,-21.819429484657697,2254.4197915529426,0.2999999998153534,58403.71904289337,8.100933416579829e-09,0.05,3.1
SNAD183,nugent-sn1a,-21.81942939230317,2314.441245603524,0.2999999887319683,58407.454899513716,9.201415493237404e-09,0.05,3.1
SNAD183,nugent-sn2l,-19.042694252606765,2365.0761427185025,0.09412567538097455,58414.668154475825,1.536044206004976e-08,0.05,3.1
SNAD183,nugent-hyper,-20.39573990986387,2609.4744880282033,0.16753072920086384,58414.70631766608,1.2129409437852397e-08,0.05,3.1
SNAD183,nugent-sn91bg,-20.199331430475908,2663.4142162737307,0.15428040228562223,58414.987286006915,1.4520073009782946e-08,0.05,3.1
SNAD183,nugent-sn1bc,-20.991414194574567,2664.6761476265456,0.2144580398073834,58411.75400157099,1.1554921572179093e-08,0.05,3.1
SNAD184,nugent-sn2n,-13.906740925537676,2583.9522638989397,0.010001578607007504,58284.79988014452,8.054636860663085e-09,0.02,3.1
SNAD184,nugent-sn2l,-16.34872258645833,2750.2688028886882,0.03033166751492085,58288.810222826236,1.135845402078926e-08,0.02,3.1
SNAD184,nugent-sn1a,-20.721449016762215,2792.7808883158355,0.2031183536248677,58281.03974821609,6.822335288896045e-09,0.02,3.1
SNAD184,nugent-sn2p,-16.474555781486018,2816.4468546845333,0.03209969944100094,58288.8426725577,8.180604857096547e-09,0.02,3.1
SNAD184,nugent-sn91bg,-19.635592857589145,2954.8197193225997,0.12884262022527657,58288.57870639912,1.0527035998407264e-08,0.02,3.1
SNAD184,nugent-sn1bc,-20.434215235579636,3183.687113941332,0.18033003394871946,58283.802139309504,7.213716865173071e-09,0.02,3.1
SNAD184,nugent-hyper,-19.931749311538944,3191.8661433100006,0.14607937691973105,58286.84635323251,7.842009496037796e-09,0.02,3.1
SNAD184,nugent-sn91t,-18.476455248213476,5322.972240412161,0.07811856369836562,58910.45315650359,-6.425288260734057e-10,0.02,3.1
SNAD185,nugent-sn2l,-19.227231097918757,1403.875098435699,0.09445889091325337,58431.99953565645,1.783561114320423e-08,0.02,3.1
SNAD185,nugent-sn91bg,-20.710319645922194,1449.3244523704016,0.1774801436653841,58429.571704033435,1.5510022362304772e-08,0.02,3.1
SNAD185,nugent-sn2p,-19.509243867818544,1488.195109159231,0.10669145350182564,58427.67409906036,1.1119933870262652e-08,0.02,3.1
SNAD185,nugent-sn2n,-17.898089974926744,1565.2618735785456,0.05270971238957051,58426.33786601177,1.170599313974943e-08,0.02,3.1
SNAD185,nugent-sn1a,-21.995809287242107,1640.2539490317301,0.29999997612368423,58421.16202066048,9.397030604320756e-09,0.02,3.1
SNAD185,nugent-sn91t,-21.995809481847285,1733.4048715888198,0.2999999994780782,58417.22000293687,7.443297361004893e-09,0.02,3.1
SNAD185,nugent-hyper,-21.08034071580956,1737.9907500328313,0.20688060678900755,58427.60011045712,1.0459445584195026e-08,0.02,3.1
SNAD185,nugent-sn1bc,-21.035282123467905,1823.5515824987867,0.20307379642933024,58424.628291447516,9.91639818848727e-09,0.02,3.1
SNAD186,nugent-sn2n,-21.947398903270223,2897.7994250060174,0.2741695078076434,58156.24339061482,1.8739039271774984e-08,0.03,3.1
SNAD186,nugent-sn2l,-19.977904521244884,2915.3172236416917,0.12096643114542348,58188.43111699972,1.9755136637586463e-08,0.03,3.1
SNAD186,nugent-sn91bg,-20.167602652510087,3088.5436454738137,0.1311537274600302,58189.101197287404,1.986332015697606e-08,0.03,3.1
SNAD186,nugent-sn1a,-21.162152252099258,3136.9756885195156,0.19900889870289803,58180.24351276464,1.1115544281804288e-08,0.03,3.1
SNAD186,nugent-hyper,-16.591752528863136,3542.7075679849086,0.02713184078385835,58187.68426121978,1.5276153701653106e-08,0.03,3.1
SNAD186,nugent-sn91t,-14.396616653512876,3645.8733546332683,0.010000009506936466,58179.16701054452,1.2164174121154166e-08,0.03,3.1
SNAD186,nugent-sn1bc,-15.471947648583534,3732.1540445463907,0.01633051773568117,58185.4871263492,1.4771499152469405e-08,0.03,3.1
SNAD186,nugent-sn2p,-19.949140374682106,4503.385897828788,0.11948824197562734,58190.07302077238,1.0253811419023212e-08,0.03,3.1
SNAD187,nugent-sn2n,-22.649412486195928,8999.87430000072,0.2999999999999554,58251.52510163561,8.717238170880338e-09,0.01,3.1
SNAD187,nugent-sn91t,-22.612687930842228,9617.402063426081,0.29562238178050093,58254.68753031617,9.885468523257397e-09,0.01,3.1
SNAD187,nugent-sn1a,-14.874363634697303,10290.836813525826,0.01000000027963182,58259.89733644801,1.391571108134523e-08,0.01,3.1
SNAD187,nugent-hyper,-20.734630491669414,10442.53741375106,0.1362217957202033,58265.14157482324,1.4589811339290602e-08,0.01,3.1
SNAD187,nugent-sn1bc,-21.189531504985148,10536.154023039513,0.16501222408035313,58261.781524531536,1.3087051621539412e-08,0.01,3.1
SNAD187,nugent-sn91bg,-15.451528617823776,11069.059071046659,0.013015063254934825,58265.395933723645,1.907300889480098e-08,0.01,3.1
SNAD187,nugent-sn2p,-22.649412465909847,13889.053808497292,0.299999997565441,58327.3949034949,2.461202040615381e-08,0.01,3.1
SNAD187,nugent-sn2l,-20.57007628739982,14048.91829449287,0.1270184867664341,58326.83678560258,2.728268515803441e-08,0.01,3.1
SNAD188,nugent-sn2l,-19.363115217833652,501.801033734006,0.1180951549455408,58197.411411734334,4.047963300980067e-09,0.01,3.1
SNAD188,nugent-sn1a,-19.769904683783494,503.83275412318625,0.14042008311413773,58193.88457941631,2.2693149940076375e-09,0.01,3.1
SNAD188,nugent-sn2n,-13.838009299435576,504.5533339256667,0.010000017029883563,58197.91766850352,2.3858825808283498e-09,0.01,3.1
SNAD188,nugent-sn91bg,-19.517120594756534,521.2178785817159,0.12612330781779496,58202.89415276984,2.4666299007179007e-09,0.01,3.1
